Date,price,short_sma,long_sma,signal,position,asset_return,strategy_return,buy_hold_return,trade,transaction_cost,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown
2020-10-14,117.55109405517578,110.80638961791992,100.56375732421876,1.0,1.0,0.0007431046693551213,0.0007431046693551213,0.0007431046693551213,0.0,0.0,25353.19216747538,48589.678263605594,-0.09681044121628035,-0.09681044121628002
2020-10-15,117.08552551269531,111.309321975708,100.96794540405273,1.0,1.0,-0.003960563244625681,-0.003960563244625681,-0.003960563244625681,0.0,0.0,25252.779246442944,48397.235769806575,-0.10038758058572883,-0.10038758058572839
2020-10-16,115.44627380371094,111.90003776550293,101.35240074157714,1.0,1.0,-0.014000464206027186,-0.014000464206027186,-0.014000464206027186,0.0,0.0,24899.228614500415,47719.65200274074,-0.11298257206303586,-0.11298257206303541
2020-10-19,112.49754333496094,112.18618049621583,101.70702980041504,1.0,1.0,-0.025542015100146198,-0.025542015100146198,-0.025542015100146198,0.0,0.0,24263.252141246852,46500.795930713015,-0.1356387846014946,-0.13563878460149414
2020-10-20,113.98161315917969,112.46262435913086,102.07725006103516,1.0,1.0,0.01319201984526841,0.01319201984526841,0.01319201984526841,0.0,0.0,24583.333445004937,47114.23535345175,-0.124236114294477,-0.12423611429447678
2020-10-21,113.36082458496094,112.93548698425293,102.4317977142334,1.0,1.0,-0.005446392247070553,-0.005446392247070553,-0.005446392247070553,0.0,0.0,24449.442968322914,46857.63274729606,-0.12900586793184787,-0.12900586793184765
2020-10-22,112.27445220947266,113.30068168640136,102.77187545776367,1.0,1.0,-0.009583313984048103,-0.009583313984048103,-0.009583313984048103,0.0,0.0,24215.136279622395,46408.58134012951,-0.13735287817772057,-0.13735287817772024
2020-10-23,111.58576202392578,113.43453788757324,103.10075744628907,1.0,1.0,-0.00613398838287782,-0.00613398838287782,-0.00613398838287782,0.0,0.0,24066.60091499339,46123.91164132331,-0.1426443456015014,-0.14264434560150108
2020-10-26,111.5954818725586,113.4389030456543,103.43651405334472,1.0,1.0,8.710653094556875e-05,8.710653094556875e-05,8.710653094556875e-05,0.0,0.0,24068.697273110745,46127.92933526003,-0.14256966432466023,-0.1425696643246599
2020-10-27,113.09891510009766,113.56063499450684,103.76508438110352,1.0,1.0,0.013472169323628824,0.013472169323628824,0.013472169323628824,0.0,0.0,24392.954838173257,46749.37260981304,-0.13101821765922606,-0.13101821765922572
2020-10-28,107.8610610961914,113.33705635070801,104.03653190612793,1.0,1.0,-0.046312150733457624,-0.046312150733457624,-0.046312150733457624,0.0,0.0,23263.264636873355,44584.3086188128,-0.17126263294762056,-0.17126263294762045
2020-10-29,111.85734558105469,113.26576118469238,104.32245353698731,1.0,1.0,0.037050298265649095,0.037050298265649095,0.037050298265649095,0.0,0.0,24125.17553030224,46236.17055110756,-0.14055766631444122,-0.1405576663144411
2020-10-30,105.59132385253906,113.06400642395019,104.5242928314209,1.0,1.0,-0.056017972677307126,-0.056017972677307126,-0.056017972677307126,0.0,0.0,22773.732106610532,43646.11401247231,-0.18870188348055983,-0.18870188348055972
2020-11-02,105.5040283203125,112.68911170959473,104.7662638092041,1.0,1.0,-0.0008267301615468847,-0.0008267301615468847,-0.0008267301615468847,0.0,0.0,22754.90437538701,43610.03045358388,-0.18937260810349266,-0.18937260810349266
2020-11-03,107.12389373779297,112.55719604492188,105.01741371154785,1.0,1.0,0.015353588325201395,0.015353588325201395,0.015353588325201395,0.0,0.0,23104.273809546023,44279.6009080177,-0.17692656884318203,-0.17692656884318192
2020-11-04,111.49846649169922,112.55089111328125,105.30216720581055,1.0,1.0,0.04083657344097191,0.04083657344097191,0.04083657344097191,0.0,0.0,24047.77318376987,46087.8280824349,-0.14331507022443402,-0.14331507022443368
2020-11-05,115.45598602294922,112.7477970123291,105.60449310302734,1.0,1.0,0.035493936874410936,0.035493936874410936,0.035493936874410936,0.0,0.0,24901.32332712475,47723.666543071544,-0.11290794940572091,-0.11290794940572069
2020-11-06,115.32479095458984,112.84114608764648,105.90669273376464,1.0,1.0,-0.001136321059466705,-0.001136321059466705,-0.001136321059466705,0.0,0.0,24873.027429019552,47669.43713574368,-0.11391597078449656,-0.11391597078449645
2020-11-09,113.02198791503906,112.4590087890625,106.1855255126953,1.0,1.0,-0.01996797930860794,-0.01996797930860794,-0.01996797930860794,0.0,0.0,24376.36333197445,46717.574801364164,-0.1316092783455597,-0.1316092783455597
2020-11-10,112.6819076538086,112.21991386413575,106.46582305908203,1.0,1.0,-0.0030089743376847666,-0.0030089743376847666,-0.0030089743376847666,0.0,0.0,24303.015480262464,46577.00281766799,-0.13422224374210134,-0.13422224374210134
2020-11-11,116.10208892822266,112.14746360778808,106.75817405700684,1.0,1.0,0.030352532590430137,0.030352532590430137,0.030352532590430137,0.0,0.0,25040.673549672858,47990.73281365581,-0.10794369617921407,-0.10794369617921407
2020-11-12,115.83004760742188,112.08468971252441,107.02926307678223,1.0,1.0,-0.0023431216725907644,-0.0023431216725907644,-0.0023431216725907644,0.0,0.0,24982.000204782347,47878.28468751663,-0.11003389263786778,-0.11003389263786767
2020-11-13,115.8786392211914,112.10630798339844,107.31649925231933,1.0,1.0,0.0004195078459625634,0.0004195078459625634,0.0004195078459625634,0.0,0.0,24992.480349876096,47898.37000359427,-0.10966054487318844,-0.10966054487318855
2020-11-16,116.88916015625,112.3258888244629,107.60227027893066,1.0,1.0,0.00872051088837611,0.00872051088837611,0.00872051088837611,0.0,0.0,25210.427546894713,48316.06826074608,-0.10189632996040443,-0.10189632996040443
2020-11-17,116.00495910644531,112.42705612182617,107.90633369445801,1.0,1.0,-0.007564440095409575,-0.007564440095409575,-0.007564440095409575,0.0,0.0,25019.724777936564,47950.584256741946,-0.10868998137188646,-0.10868998137188635
2020-11-18,114.68351745605469,112.49319076538086,108.17745536804199,1.0,1.0,-0.011391251378987,-0.011391251378987,-0.011391251378987,0.0,0.0,24734.71880355802,47404.367097704104,-0.1188431178506889,-0.1188431178506888
2020-11-19,115.27619171142578,112.64327774047851,108.44719329833984,1.0,1.0,0.005167911383588297,0.005167911383588297,0.005167911383588297,0.0,0.0,24862.545638432784,47649.34866606013,-0.11428937716870213,-0.11428937716870213
2020-11-20,114.01304626464844,112.76464195251465,108.7059701538086,1.0,1.0,-0.010957557046466393,-0.010957557046466393,-0.010957557046466393,0.0,0.0,24590.112876279283,47127.2282098248,-0.12399460184503741,-0.12399460184503741
2020-11-23,110.62200164794922,112.71596794128418,108.93083656311035,1.0,1.0,-0.029742601639007882,-0.029742601639007882,-0.029742601639007882,0.0,0.0,23858.738944741872,45725.541834829375,-0.15004928143598084,-0.15004928143598084
2020-11-24,111.90457916259766,112.65625114440918,109.14495239257812,1.0,1.0,0.011594235283593823,0.011594235283593823,0.011594235283593823,0.0,0.0,24135.362777637056,46255.694525332205,-0.14019475282548988,-0.14019475282548988
2020-11-25,112.74021911621094,112.90020904541015,109.37023239135742,1.0,1.0,0.007467433056506989,0.007467433056506989,0.007467433056506989,0.0,0.0,24315.591983473572,46601.10582768236,-0.1337742147005807,-0.13377421470058082
2020-11-27,113.28433990478516,112.97155876159668,109.57994316101075,1.0,1.0,0.00482632367436997,0.00482632367436997,0.00482632367436997,0.0,0.0,24432.946900719733,46826.01784799032,-0.12959352868564034,-0.12959352868564056
2020-11-30,115.67457580566406,113.47572135925293,109.80958633422851,1.0,1.0,0.021099437953099986,0.021099437953099986,0.021099437953099986,0.0,0.0,24948.468347862854,47814.02050616474,-0.11122844135016641,-0.11122844135016652
2020-12-01,119.24053192138672,114.16254653930665,110.0732674407959,1.0,1.0,0.030827483834594327,0.030827483834594327,0.030827483834594327,0.0,0.0,25717.566852554486,49288.0064503855,-0.08382985049324132,-0.08382985049324154
2020-12-02,119.59031677246094,114.78586769104004,110.34473083496094,1.0,1.0,0.002933439204253263,0.002933439204253263,0.002933439204253263,0.0,0.0,25793.007771397773,49432.58982080655,-0.08114232105891162,-0.08114232105891195
2020-12-03,119.45429229736328,115.18365898132325,110.59953605651856,1.0,1.0,-0.0011374204765797202,-0.0011374204765797202,-0.0011374204765797202,0.0,0.0,25763.67027620601,49376.364180934004,-0.08218744859800164,-0.08218744859800187
2020-12-04,118.7838363647461,115.35005149841308,110.8411735534668,1.0,1.0,-0.005612656688369078,-0.005612656688369078,-0.005612656688369078,0.0,0.0,25619.067639913323,49099.23160026653,-0.08733881535329724,-0.08733881535329746
2020-12-07,120.24131774902344,115.59587783813477,111.10902900695801,1.0,1.0,0.012270031250732671,0.012270031250732671,0.012270031250732671,0.0,0.0,25933.414400469697,49701.68070638876,-0.0761404340963514,-0.07614043409635174
2020-12-08,120.85345458984375,115.987451171875,111.38489364624023,1.0,1.0,0.005090902630475291,0.005090902630475291,0.005090902630475291,0.0,0.0,26065.438888058252,49954.70712343596,-0.07143715500210279,-0.07143715500210313
2020-12-09,118.32717895507812,116.26971473693848,111.61584060668946,1.0,1.0,-0.020903627813862458,-0.020903627813862458,-0.020903627813862458,0.0,0.0,25520.576654737302,48910.47251817714,-0.09084748711572022,-0.09084748711572055
2020-12-10,119.74578094482422,116.45189933776855,111.87411743164063,1.0,1.0,0.011988809352791563,0.011988809352791563,0.011988809352791563,0.0,0.0,25826.53798282425,49496.85084855252,-0.07994783096613922,-0.07994783096613944
2020-12-11,118.93932342529297,116.60736312866212,112.1216911315918,1.0,1.0,-0.006734746837576244,-0.006734746837576244,-0.006734746837576244,0.0,0.0,25652.60278781888,49163.50208883025,-0.08614414940194526,-0.08614414940194537
2020-12-14,118.32717895507812,116.72979011535645,112.40601181030273,1.0,1.0,-0.005146695412298508,-0.005146695412298508,-0.005146695412298508,0.0,0.0,25520.5766547373,48910.472518177135,-0.09084748711572033,-0.09084748711572066
2020-12-15,124.25421142578125,117.09804267883301,112.75182983398437,1.0,1.0,0.05009020347686377,0.05009020347686377,0.05009020347686377,0.0,0.0,26798.90753221999,51360.40803876219,-0.045307852753844746,-0.04530785275384508
2020-12-16,124.18621826171875,117.50710563659668,113.07571525573731,1.0,1.0,-0.0005472101370431748,-0.0005472101370431748,-0.0005472101370431748,0.0,0.0,26784.242898356675,51332.3031028407,-0.0458302699745734,-0.045830269974573734
2020-12-17,125.05098724365234,118.02547912597656,113.42332824707032,1.0,1.0,0.006963485916860135,0.006963485916860135,0.006963485916860135,0.0,0.0,26970.754596573144,51689.75487257732,-0.03918592249724706,-0.039185922497247505
2020-12-18,123.06883239746094,118.41511116027831,113.73381286621094,1.0,1.0,-0.01585077327162021,-0.01585077327162021,-0.01585077327162021,0.0,0.0,26543.247280498355,50870.43228762648,-0.05441556859592411,-0.054415568595924446
2020-12-21,124.59430694580078,118.94417419433594,114.04841758728027,1.0,1.0,0.012395295531960615,0.012395295531960615,0.012395295531960615,0.0,0.0,26872.25867491804,51500.9863296702,-0.042694770118249736,-0.04269477011824996
2020-12-22,128.14080810546875,119.82011451721192,114.30098663330078,1.0,1.0,0.02846439172546389,0.02846439172546389,0.02846439172546389,0.0,0.0,27637.161172388904,52966.93057880569,-0.015445659054060257,-0.0154456590540607
2020-12-23,127.24691009521484,120.58723106384278,114.5186923980713,1.0,1.0,-0.006975904268671118,-0.006975904268671118,-0.006975904268671118,0.0,0.0,27444.366981792482,52597.438341682595,-0.022313815883803878,-0.0223138158838041
2020-12-24,128.22825622558594,121.36163291931152,114.73916778564453,1.0,1.0,0.0077121411406908535,0.0077121411406908535,0.0077121411406908535,0.0,0.0,27656.02181347298,53003.077209812436,-0.014773762040596328,-0.01477376204059655
2020-12-28,132.81443786621094,122.33813781738282,115.00165649414062,1.0,1.0,0.035765764704440484,0.035765764704440484,0.035765764704440484,0.0,0.0,28645.160582314526,54898.77279790988,0.0,0.0
2020-12-29,131.0460205078125,123.10671005249023,115.20928092956542,1.0,1.0,-0.01331494818492418,-0.01331494818492418,-0.01331494818492418,0.0,0.0,28263.751753412176,54167.79848268978,-0.01331494818492418,-0.01331494818492418
2020-12-30,129.9286346435547,123.64111518859863,115.43080528259277,1.0,1.0,-0.00852666765406429,-0.00852666765406429,-0.00852666765406429,0.0,0.0,28022.756135553853,53705.92766747555,-0.021728083700984557,-0.02172808370098467
2020-12-31,128.92782592773438,124.10799064636231,115.62665649414062,1.0,1.0,-0.007702757121753168,-0.007702757121753168,-0.007702757121753168,0.0,0.0,27806.903651159566,53292.24395065455,-0.029263474671267775,-0.029263474671267997
2021-01-04,125.74083709716797,124.42231788635254,115.82315605163575,1.0,1.0,-0.024719169873792413,-0.024719169873792413,-0.024719169873792413,0.0,0.0,27119.540076142373,51974.903919482735,-0.053259275743563705,-0.053259275743563816
2021-01-05,127.29546356201172,124.84789924621582,115.99994354248047,1.0,1.0,0.012363735606773396,0.012363735606773396,0.012363735606773396,0.0,0.0,27454.83889942109,52617.50788973067,-0.04155402374069206,-0.04155402374069217
2021-01-06,123.010498046875,124.98635826110839,116.11448173522949,1.0,1.0,-0.03366157281048199,-0.03366157281048199,-0.03366157281048199,0.0,0.0,26530.665840808175,50846.31981679439,-0.0738168227554582,-0.0738168227554582
2021-01-07,127.20804595947266,125.30408782958985,116.27198997497558,1.0,1.0,0.034123493354186074,0.034123493354186074,0.034123493354186074,0.0,0.0,27435.984840309124,52581.3738731476,-0.0422122172619952,-0.0422122172619952
2021-01-08,128.30601501464844,125.80302963256835,116.44338760375976,1.0,1.0,0.008631286227960722,0.008631286227960722,0.008631286227960722,0.0,0.0,27672.79267841182,53035.218761306154,-0.033945276763539756,-0.033945276763539534
2021-01-11,125.32305145263672,126.08189315795899,116.57569229125977,1.0,1.0,-0.02324882088864777,-0.02324882088864777,-0.02324882088864777,0.0,0.0,27029.43287794274,51802.2124595343,-0.05640490999269632,-0.056404909992696095
2021-01-12,125.14814758300781,126.39233436584473,116.70484161376953,1.0,1.0,-0.00139562408991456,-0.00139562408991456,-0.00139562408991456,0.0,0.0,26991.709950281554,51729.91604391489,-0.057721814031435725,-0.057721814031435614
2021-01-13,127.17886352539062,126.83491859436035,116.82939399719238,1.0,1.0,0.016226496209509556,0.016226496209509556,0.016226496209509556,0.0,0.0,27429.69082947798,52569.311330519726,-0.0424319406185133,-0.042431940618513075
2021-01-14,125.25503540039062,126.88495979309081,116.87558807373047,1.0,1.0,-0.015126948548458419,-0.015126948548458419,-0.015126948548458419,0.0,0.0,27014.763307600344,51774.09806279506,-0.05691702338442417,-0.05691702338442395
2021-01-15,123.53520965576172,126.85240936279297,116.89015548706055,1.0,1.0,-0.013730591661495373,-0.013730591661495373,-0.013730591661495373,0.0,0.0,26643.834623791736,51063.209063652605,-0.0698661106392402,-0.06986611063924009
2021-01-19,124.20564270019531,126.81014213562011,116.92144256591797,1.0,1.0,0.005427060400850836,0.005427060400850836,0.005427060400850836,0.0,0.0,26788.432323605335,51340.332183502316,-0.0648182178408011,-0.064818217840801
2021-01-20,128.2865753173828,127.0710292816162,116.9770735168457,1.0,1.0,0.03285625780334289,0.03285625780334289,0.03285625780334289,0.0,0.0,27668.599962177115,53027.18337343273,-0.03409164411318877,-0.03409164411318866
2021-01-21,132.9893798828125,127.4907829284668,117.09440322875976,1.0,1.0,0.03665858686924084,0.03665858686924084,0.03665858686924084,0.0,0.0,28682.89173744086,54971.08498155888,0.0,0.0
2021-01-22,135.12698364257812,127.84009170532227,117.23507301330567,1.0,1.0,0.016073492196513994,0.016073492196513994,0.016073492196513994,0.0,0.0,29143.92597395607,55854.66228704387,0.0,0.0
2021-01-25,138.8677978515625,128.42113609313964,117.3720970916748,1.0,1.0,0.027683695055897406,0.027683695055897406,0.027683695055897406,0.0,0.0,29950.73753335072,57400.92572524853,0.0,0.0
2021-01-26,139.10096740722656,128.96477165222169,117.461595993042,1.0,1.0,0.0016790757776206089,0.0016790757776206089,0.0016790757776206089,0.0,0.0,30001.027091264838,57497.306229246795,0.0,0.0
2021-01-27,138.0321807861328,129.22565879821778,117.56737266540527,1.0,1.0,-0.007683531186126191,-0.007683531186126191,-0.007683531186126191,0.0,0.0,29770.51326399329,57055.52388371613,-0.007683531186126191,-0.007683531186126191
2021-01-28,133.20310974121094,129.3335132598877,117.72689971923828,1.0,1.0,-0.03498511012011063,-0.03498511012011063,-0.03498511012011063,0.0,0.0,28728.98857912027,55059.43009768372,-0.04239983212157883,-0.04239983212157894
2021-01-29,128.21853637695312,129.2480083465576,117.83580490112304,1.0,1.0,-0.037420848311589094,-0.037420848311589094,-0.037420848311589094,0.0,0.0,27653.92545535563,52999.05951587576,-0.0782340427469096,-0.07823404274690948
2021-02-01,130.3367462158203,129.3184543609619,118.04484817504883,1.0,1.0,0.016520308987460375,0.016520308987460375,0.016520308987460375,0.0,0.0,28110.776848594305,53874.62035512283,-0.06300618431896621,-0.0630061843189661
2021-02-02,131.1626434326172,129.58954467773438,118.21850158691406,1.0,1.0,0.006336641359983686,0.006336641359983686,0.006336641359983686,0.0,0.0,28288.90475983438,54216.004502718526,-0.05706879055247294,-0.057068790552472715
2021-02-03,130.1424102783203,129.7318920135498,118.41910255432128,1.0,1.0,-0.007778382072796575,-0.007778382072796575,-0.007778382072796575,0.0,0.0,28068.862850191435,53794.29170523592,-0.06440326976791988,-0.06440326976791977
2021-02-04,133.49459838867188,130.25609703063964,118.66767791748048,1.0,1.0,0.025757845603002316,0.025757845603002316,0.025757845603002316,0.0,0.0,28791.85628573851,55179.91676530225,-0.04030431364392828,-0.04030431364392806
2021-02-05,133.08102416992188,130.54974594116212,118.87952667236328,1.0,1.0,-0.0030980595750089712,-0.0030980595750089712,-0.0030980595750089712,0.0,0.0,28702.657399690197,55008.966095819305,-0.043277508054138436,-0.043277508054138436
2021-02-08,133.2269744873047,130.79579391479493,119.0910888671875,1.0,1.0,0.0010967026914103783,0.0010967026914103783,0.0010967026914103783,0.0,0.0,28734.13568131107,55069.29457698829,-0.04222826792228851,-0.04222826792228851
2021-02-09,132.35118103027344,131.14720039367677,119.32696922302246,1.0,1.0,-0.006573694707108335,-0.006573694707108335,-0.006573694707108335,0.0,0.0,28545.246245669503,54707.28584670336,-0.04852436688806572,-0.04852436688806572
2021-02-10,131.74786376953125,131.47718620300293,119.57417907714844,1.0,1.0,-0.004558457703556007,-0.004558457703556007,-0.004558457703556007,0.0,0.0,28415.123948021028,54457.904998094804,-0.052861628317570686,-0.0528616283175708
2021-02-11,131.49485778808594,131.6929859161377,119.85280807495117,1.0,1.0,-0.001920380142845457,-0.001920380142845457,-0.001920380142845457,0.0,0.0,28360.55610823476,54353.325118715504,-0.05468049403907649,-0.0546804940390766
2021-02-12,131.72840881347656,132.016654586792,120.1023452758789,1.0,1.0,0.0017761228790178496,0.0017761228790178496,0.0017761228790178496,0.0,0.0,28410.927940800262,54449.863303009544,-0.05300149043655744,-0.05300149043655766
2021-02-16,129.60704040527344,132.32024612426758,120.31388832092286,1.0,1.0,-0.016104107134603862,-0.016104107134603862,-0.016104107134603862,0.0,0.0,27953.395313448105,53572.996870913346,-0.06825205589087735,-0.06825205589087746
2021-02-17,127.32030487060547,132.4759792327881,120.54805564880371,1.0,1.0,-0.01764360583744129,-0.01764360583744129,-0.01764360583744129,0.0,0.0,27460.196624719447,52627.776030592475,-0.08469144935658501,-0.08469144935658512
2021-02-18,126.220703125,132.37268562316893,120.76055709838867,1.0,1.0,-0.008636499470551673,-0.008636499470551673,-0.008636499470551673,0.0,0.0,27223.036651108818,52173.25627076795,-0.0925965111696081,-0.09259651116960832
2021-02-19,126.37638854980469,132.04203605651855,120.93523460388184,1.0,1.0,0.0012334381044487586,0.0012334381044487586,0.0012334381044487586,0.0,0.0,27256.614581833102,52237.608753085486,-0.0914772851303749,-0.09147728513037523
2021-02-22,122.61045837402344,131.41620979309081,121.0462574005127,1.0,1.0,-0.029799317886798904,-0.029799317886798904,-0.029799317886798904,0.0,0.0,26444.386059391098,50680.963644206066,-0.11855064231815249,-0.11855064231815271
2021-02-23,122.47425842285156,130.59653282165527,121.16435722351075,1.0,1.0,-0.0011108346953274673,-0.0011108346953274673,-0.0011108346953274673,0.0,0.0,26415.01071785969,50624.66547139745,-0.11952978684683957,-0.11952978684683979
2021-02-24,121.97797393798828,129.74038314819336,121.26081062316895,1.0,1.0,-0.00405215341782128,-0.00405215341782128,-0.00405215341782128,0.0,0.0,26307.973041897527,50419.52656018147,-0.12309758723035813,-0.12309758723035824
2021-02-25,117.7352294921875,128.72553558349608,121.30533042907715,1.0,1.0,-0.03478287356992604,-0.03478287356992604,-0.03478287356992604,0.0,0.0,25392.906141700183,48665.79054238315,-0.15359877298688762,-0.15359877298688784
2021-02-26,117.99799346923828,127.96527976989746,121.3890461730957,1.0,1.0,0.0022318211650338426,0.0022318211650338426,0.0022318211650338426,0.0,0.0,25449.578567068944,48774.403883728744,-0.1517097568143293,-0.1517097568143293
2021-03-01,124.35232543945312,127.77196922302247,121.50255020141601,1.0,1.0,0.053851186646418636,0.053851186646418636,0.053851186646418636,0.0,0.0,26820.06857255687,51400.96341083923,-0.10602832059820189,-0.10602832059820189
2021-03-02,121.754150390625,127.3428394317627,121.62246963500976,1.0,1.0,-0.020893658720465003,-0.020893658720465003,-0.020893658720465003,0.0,0.0,26259.699212942396,50327.00922343004,-0.12470665977338402,-0.12470665977338402
2021-03-03,118.77645874023438,126.72353019714356,121.693988571167,1.0,1.0,-0.02445659257476862,-0.02445659257476862,-0.02445659257476862,0.0,0.0,25617.47644815549,49096.182063345994,-0.1461133523787148,-0.1461133523787146
2021-03-04,116.89838409423828,126.06132888793945,121.74779373168946,1.0,1.0,-0.015811842396341036,-0.015811842396341036,-0.015811842396341036,0.0,0.0,25212.416947965277,48319.880970298305,-0.1596148734752425,-0.15961487347524228
2021-03-05,118.1536865234375,125.29428329467774,121.79475250244141,1.0,1.0,0.010738407026971819,0.010738407026971819,0.010738407026971819,0.0,0.0,25483.15814328625,48838.759519652194,-0.15059047592720642,-0.1505904759272063
2021-03-08,113.22978973388672,124.30172157287598,121.72040306091309,1.0,1.0,-0.041673661943455786,-0.041673661943455786,-0.041673661943455786,0.0,0.0,24421.181625571317,46803.46956569247,-0.1859884812849678,-0.1859884812849678
2021-03-09,117.83255004882812,123.53200035095215,121.72409049987793,1.0,1.0,0.040649729419782954,0.040649729419782954,0.040649729419782954,0.0,0.0,25413.896050762163,48706.017939444915,-0.15289913330461524,-0.15289913330461502
2021-03-10,116.7524185180664,122.7520622253418,121.71610374450684,1.0,1.0,-0.009166665155885378,-0.009166665155885378,-0.009166665155885378,0.0,0.0,25180.93537535835,48259.54618191748,-0.1606642233028721,-0.1606642233028719
2021-03-11,118.67913818359375,122.09862594604492,121.73203987121582,1.0,1.0,0.016502610309774512,0.016502610309774512,0.016502610309774512,0.0,0.0,25596.486539093505,49055.954666284226,-0.1468129920609874,-0.1468129920609874
2021-03-12,117.77418518066406,121.41259231567383,121.75531898498535,0.0,1.0,-0.007625207064865469,-0.007625207064865469,-0.007625207064865469,0.0,0.0,25401.308029099873,48681.89285418916,-0.1533187196615755,-0.1533187196615753
2021-03-15,120.65453338623047,120.85889854431153,121.83688888549804,0.0,0.0,0.02445653265312764,-0.001,0.02445653265312764,1.0,0.001,25375.906721070773,49872.4831563937,-0.1541654009419139,-0.13261183128218668
2021-03-16,122.19205474853516,120.4881492614746,121.9189933013916,0.0,0.0,0.012743171094805827,0.0,0.012743171094805827,0.0,0.0,25375.906721070773,50508.01674217845,-0.1541654009419139,-0.12155855544260519
2021-03-17,121.40382385253906,120.19232521057128,121.99942329406738,0.0,0.0,-0.006450754082319321,-0.0,-0.006450754082319321,0.0,0.0,25375.906721070773,50182.20194698899,-0.1541654009419139,-0.1272251651771622
2021-03-18,117.28761291503906,119.74567070007325,122.04955490112305,0.0,0.0,-0.03390511770452698,-0.0,-0.03390511770452698,0.0,0.0,25375.906721070773,48480.76848330399,-0.1541654009419139,-0.1568166986813796
2021-03-19,116.76215362548828,119.26495895385742,122.10131881713868,0.0,0.0,-0.004480091942287379,-0.0,-0.004480091942287379,0.0,0.0,25375.906721070773,48263.57018306604,-0.1541654009419139,-0.1605942373954884
2021-03-22,120.07067108154297,119.13796958923339,122.18607070922852,0.0,0.0,0.028335529564371242,0.0,0.028335529564371242,0.0,0.0,25375.906721070773,49631.14400287042,-0.1541654009419139,-0.13680923059270467
2021-03-23,119.2435531616211,118.97643432617187,122.24751708984375,0.0,0.0,-0.006888592463684673,-0.0,-0.006888592463684673,0.0,0.0,25375.906721070773,49289.25527832819,-0.1541654009419139,-0.14275540002156595
2021-03-24,116.8594741821289,118.7205093383789,122.33750122070313,0.0,0.0,-0.01999335742923425,-0.0,-0.01999335742923425,0.0,0.0,25375.906721070773,48303.797580127815,-0.1541654009419139,-0.15989459771321557
2021-03-25,117.34600830078125,118.7010482788086,122.3923878479004,0.0,0.0,0.004163411841936471,0.0,0.004163411841936471,0.0,0.0,25375.906721070773,48504.90618298342,-0.1541654009419139,-0.15639689293286008
2021-03-26,117.9493179321289,118.69861450195313,122.51596778869629,0.0,0.0,0.005141288059848259,0.0,0.005141288059848259,0.0,0.0,25375.906721070773,48754.283877986054,-0.1541654009419139,-0.15205968635124478
2021-03-29,118.12449645996094,118.38722305297851,122.64217247009277,0.0,0.0,0.0014852017027586761,0.0,0.0014852017027586761,0.0,0.0,25375.906721070773,48826.69382341842,-0.1541654009419139,-0.1508003239535759
2021-03-30,116.67457580566406,118.13324432373047,122.73767929077148,0.0,0.0,-0.012274512888936107,-0.0,-0.012274512888936107,0.0,0.0,25375.906721070773,48227.369940758734,-0.1541654009419139,-0.16122383632248816
2021-03-31,118.8640365600586,118.13762321472169,122.81133499145508,0.0,0.0,0.018765534301503184,0.0,0.018765534301503184,0.0,0.0,25375.906721070773,49132.38230565332,-0.1541654009419139,-0.1454837534517146
2021-04-01,119.69116973876953,118.27726249694824,122.85368682861328,0.0,0.0,0.006958649585259602,0.0,0.006958649585259602,0.0,0.0,25375.906721070773,49474.277337407366,-0.1541654009419139,-0.13953747432707386
2021-04-05,122.51317596435547,118.49523696899413,122.92557067871094,0.0,0.0,0.02357739699382222,0.0,0.02357739699382222,0.0,0.0,25375.906721070773,50640.752015173886,-0.1541654009419139,-0.11925000776097627
2021-04-06,122.8148193359375,118.97448844909668,123.02349899291993,0.0,0.0,0.002462130046075872,0.0,0.002462130046075872,0.0,0.0,25375.906721070773,50765.436132266324,-0.1541654009419139,-0.11708148674200347
2021-04-07,124.45936584472656,119.3058292388916,123.1412735748291,0.0,0.0,0.013390456605165024,0.0,0.013390456605165024,0.0,0.0,25375.906721070773,51445.20850183771,-0.1541654009419139,-0.10525880470432547
2021-04-08,126.85319519042969,119.81086807250976,123.24878463745117,0.0,0.0,0.019233822456476535,0.0,0.019233822456476535,0.0,0.0,25375.906721070773,52434.696508398476,-0.1541654009419139,-0.08804951140951278
2021-04-09,129.4221649169922,120.34801940917968,123.38470581054688,0.0,0.0,0.02025151769102873,0.0,0.02025151769102873,0.0,0.0,25375.906721070773,53496.57869236203,-0.1541654009419139,-0.06958112995648025
2021-04-12,127.70952606201172,120.84478645324707,123.50301467895508,0.0,0.0,-0.013232964045060691,-0.0,-0.013232964045060691,0.0,0.0,25375.906721070773,52788.66038999225,-0.1541654009419139,-0.08189332941061211
2021-04-13,130.81369018554688,121.3527442932129,123.64225997924805,0.0,0.0,0.024306441494645226,0.0,0.024306441494645226,0.0,0.0,25375.906721070773,54071.7648753423,-0.1541654009419139,-0.05957742333608751
2021-04-14,128.47828674316406,121.66705589294433,123.76699325561523,0.0,0.0,-0.017852897805040624,-0.0,-0.017852897805040624,0.0,0.0,25375.906721070773,53106.42718288462,-0.1541654009419139,-0.07636669149082143
2021-04-15,130.88185119628906,122.14095726013184,123.92897659301758,0.0,0.0,0.01870794290656974,0.0,0.01870794290656974,0.0,0.0,25375.906721070773,54099.939190593934,-0.1541654009419139,-0.05908741228862546
