name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,missed_return_while_in_cash,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,cagr_20bps,sharpe_20bps,selection_score,robust_20bps,passes_selection
AAPL_long_qqq_regime_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_10bps,0.8001355349642076,0.11596244318612858,0.20442870508014102,0.6395236339418522,0.8538066790481811,0.42690287694766904,-0.2716365933517557,44,0.5,0.7893175074183977,13.27299703264095,0.04255872870109263,0.157690813948149,-0.07257335654596372,2.1728471914934353,0.13198166487030671,-0.06041011031560428,0.06196860617969502,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.0,0.0,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.622738846465719,0.6185987927581438,0.748950739559868,40.095238095238095,24.0,8.212059274399591,0.16468842729970326,0.10129698497878259,0.5748553404656025,0.25555049891219034,True,False
AAPL_hybrid_qqq_regime_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_10bps,0.8001355349642076,0.11596244318612858,0.20442870508014102,0.6395236339418522,0.8538066790481811,0.42690287694766904,-0.2716365933517557,44,0.5,0.7893175074183977,13.27299703264095,0.04255872870109263,0.157690813948149,-0.07257335654596372,2.1728471914934353,0.13198166487030671,-0.06041011031560428,0.06196860617969502,AAPL,allocation_test,hybrid_qqq_regime,5,50,0.0,,False,0.0,0.0,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.622738846465719,0.6185987927581438,0.748950739559868,40.095238095238095,24.0,8.212059274399591,0.16468842729970326,0.10129698497878259,0.5748553404656025,0.25555049891219034,True,False
AAPL_long_qqq_regime_trend_5_50_entry_0.005_exit_-0.005_hold_20_cool_0_10bps,0.7229720559554524,0.10687461807487542,0.20548472017564046,0.5974127313407059,0.794887011409204,0.3899811184242602,-0.27405075021762104,42,0.5,0.7908011869436202,12.525222551928785,0.03351212666358663,0.13240495894204585,-0.06538070561487258,2.0251381152412464,0.11922109827998706,-0.06949793542685745,0.059554449313829694,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.005,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6224743006263673,0.6237403033230696,0.6661392927686007,42.1,22.5,7.838783852835973,0.1661721068249258,0.09311495715452933,0.5363506788468803,0.23305567199534477,True,False
AAPL_long_spy_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_10_10bps,0.6720432886498517,0.1006935093625938,0.2000832569513201,0.580131615599209,0.7704979502573464,0.33208364221261377,-0.30321731203527824,41,0.5,0.7959940652818991,12.1513353115727,0.029972229130094924,0.1278576612330184,-0.06791320297282855,1.882662805407265,0.11205699948001246,-0.07567904413913906,0.030387887496172494,AAPL,allocation_test,long_spy_regime,5,50,0.0,,False,0.0,-0.005,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6183107547440606,0.6234013311668618,0.6492525501972869,44.473684210526315,25.0,7.652146142054164,0.16913946587537093,0.08742511485464943,0.5194017157572544,0.20996565624698105,True,False
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_10_10bps,0.34847634078469203,0.05738625835728106,0.1820196572311787,0.39801223475206354,0.48425086495322534,0.20942034671047174,-0.2740242734705183,37,0.4444444444444444,0.6268545994065282,6.916913946587537,0.016591628622068286,0.12776222070263013,-0.07234484504238119,1.4128135391295313,0.05087310142806056,-0.1189862951444518,0.05958092606093246,AAPL,allocation_test,long_cash_hysteresis,5,50,0.0,,False,0.0,-0.005,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.5362403933625244,0.5602510358212914,0.6492525501972869,44.473684210526315,25.0,6.9055952989269285,0.0,0.05009596236302949,0.35985692696037386,0.20851239827630935,True,False
AAPL_hybrid_qqq_regime_trend_5_50_entry_0.005_exit_-0.005_hold_20_cool_5_10bps,0.753949205750859,0.11056191650774272,0.2057100083219832,0.6131674688855587,0.8193500138298523,0.40416050127344916,-0.2735594303732767,57,0.5,0.7908011869436202,13.646884272997033,0.03205761493077211,0.1294959354764168,-0.06538070561487258,1.9806445075588097,0.13261922500574141,-0.06581063699399015,0.060045769158174056,AAPL,allocation_test,hybrid_qqq_regime,5,50,0.0,,False,0.005,-0.005,20,5,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6280098030152759,0.6277311360521549,0.6859314770982069,37.43478260869565,21.0,10.638349514563107,0.15949554896142434,0.0955347660692698,0.5467774769037314,0.2078768990525071,True,False
AAPL_long_qqq_regime_trend_5_50_entry_0.005_exit_-0.005_hold_20_cool_5_10bps,0.685924139696833,0.10239321217898212,0.2060702649258169,0.576573752280757,0.7678758873014052,0.3736286512540933,-0.27405075021762093,42,0.5,0.7908011869436202,12.525222551928785,0.02990468453470632,0.12519007468428522,-0.06538070561487258,1.9147862279388954,0.11675281288024775,-0.07397934132275075,0.059554449313829805,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.005,-0.005,20,5,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6235903287977986,0.6276999986343149,0.7185496734589935,42.05,22.5,7.838783852835973,0.16691394658753708,0.08867848107809073,0.5155714943994223,0.20773528703950261,True,False
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_0_10bps,0.3600576817263168,0.05907528650505678,0.1806860630612416,0.4084670229072234,0.4965044760680622,0.21558413697030585,-0.2740242734705184,39,0.47368421052631576,0.6298219584569733,7.29080118694362,0.01602846562725506,0.11078683494829256,-0.0692540667616787,1.4397443517156192,0.05417601128392113,-0.11729726699667609,0.05958092606093235,AAPL,allocation_test,long_cash_hysteresis,5,50,0.0,,False,0.0,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.5335768361332703,0.556296168775677,0.6399870028907108,42.45,23.5,7.278870720490547,0.0,0.0513748037415227,0.36789083427850294,0.20570072496500158,True,False
AAPL_hybrid_spy_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_10_10bps,0.7191857064576546,0.10642022807136375,0.20010914116189593,0.6060664729353371,0.8041129870866255,0.3560806078281025,-0.2988655538431848,53,0.5,0.7959940652818991,13.27299703264095,0.031702321064248085,0.13131784510132471,-0.06791320297282855,1.9336128963592512,0.1260997183537882,-0.06995232543036911,0.03473964568826593,AAPL,allocation_test,hybrid_spy_regime,5,50,0.0,,False,0.0,-0.005,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6211701462587736,0.6231016680779825,0.6203996083488151,38.90909090909091,22.0,9.89179867143587,0.1650593471810089,0.09187796292242689,0.5399543076703922,0.19893664254519589,True,False
AAPL_hybrid_spy_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_0_10bps,0.6827481501298565,0.10200532096779802,0.19894074737151635,0.5883216737615784,0.7784778751482778,0.34130838986322315,-0.29886555384318536,54,0.5,0.7959940652818991,13.27299703264095,0.028057429283657898,0.12402806154014434,-0.06791320297282855,1.8262731856391288,0.12366892526935369,-0.07436723253393485,0.034739645688265375,AAPL,allocation_test,hybrid_spy_regime,5,50,0.0,,False,0.0,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6173989743445388,0.6217053471411801,0.6149245725061336,41.0,23.0,10.07843638221768,0.16172106824925817,0.08749420934858176,0.5214903986953778,0.17677693626787117,True,False
AAPL_long_cash_hysteresis_trend_5_50_entry_0.005_exit_-0.005_hold_20_cool_0_10bps,0.32584500665247695,0.05405134754997798,0.17998444254475596,0.3828958411035832,0.4622059009126916,0.19162716023052975,-0.2820651701196927,39,0.47368421052631576,0.6246290801186943,7.29080118694362,0.014854125205120697,0.10582772597134214,-0.0670221154844786,1.4210973898050911,0.05277139225018801,-0.12232120595175489,0.05154002941175806,AAPL,allocation_test,long_cash_hysteresis,5,50,0.0,,False,0.005,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.528237644329646,0.5535610104581452,0.6661392927686007,42.1,22.5,7.278870720490547,0.0,0.04639332754266512,0.3422366945289706,0.17108515588169543,True,False
AAPL_long_qqq_regime_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_10_10bps,0.6562032665863808,0.09873982833824924,0.20480653385669195,0.5626577128328164,0.7476494324916935,0.36349972998809466,-0.27163659335175616,44,0.5,0.7915430267062314,13.27299703264095,0.04202895006177122,0.15663125666950617,-0.07257335654596372,2.1582473806389966,0.12136921705195314,-0.07763272516348363,0.061968606179694574,AAPL,allocation_test,long_qqq_regime,5,50,0.0,,False,0.0,0.0,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6164458372682331,0.6220184857573382,0.7810771840468804,38.95238095238095,22.0,8.212059274399591,0.1847181008902077,0.08430752340648628,0.49815447587527595,0.16146196295527498,True,False
AAPL_hybrid_qqq_regime_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_10_10bps,0.6562032665863808,0.09873982833824924,0.20480653385669195,0.5626577128328164,0.7476494324916935,0.36349972998809466,-0.27163659335175616,44,0.5,0.7915430267062314,13.27299703264095,0.04202895006177122,0.15663125666950617,-0.07257335654596372,2.1582473806389966,0.12136921705195314,-0.07763272516348363,0.061968606179694574,AAPL,allocation_test,hybrid_qqq_regime,5,50,0.0,,False,0.0,0.0,20,10,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6164458372682331,0.6220184857573382,0.7810771840468804,38.95238095238095,22.0,8.212059274399591,0.1847181008902077,0.08430752340648628,0.49815447587527595,0.16146196295527498,True,False
AAPL_long_spy_regime_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_0_10bps,0.6383345848299782,0.09651760871253767,0.19889784103353342,0.5632576578684294,0.7456713500937445,0.31831166916125225,-0.30321731203527824,43,0.5,0.7959940652818991,12.899109792284866,0.026545481444064156,0.12100416586095686,-0.06791320297282855,1.7817472974933832,0.11701079364455946,-0.07985494478919519,0.030387887496172494,AAPL,allocation_test,long_spy_regime,5,50,0.0,,False,0.0,-0.005,20,0,10.0,1.3876883998144103,0.17637255350173286,0.726686796875903,-0.33360519953145074,0.6142030766833654,0.6214898101942773,0.6399870028907108,42.45,23.5,8.025421563617781,0.1661721068249258,0.08246565065288491,0.4981082911742649,0.1590048186376587,True,False
