Date,price,short_sma,long_sma,signal,position,asset_return,strategy_return,buy_hold_return,trade,transaction_cost,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown,model_forecast,entry_price,exit_price,long_forecast_price,cash_forecast_price
2019-05-16,45.46755599975586,48.139423561096194,42.57276435852051,1.0,1.0,-0.0043996191691116,-0.0043996191691116,-0.0043996191691116,0.0,0.0,12795.165795763174,18793.988564867235,-0.1531504635141466,-0.1713753043979302,LONG,,,45.46755599975586,
2019-05-17,45.2092170715332,47.97105007171631,42.66722408294677,1.0,1.0,-0.0056818300993359,-0.0056818300993359,-0.0056818300993359,0.0,0.0,12722.465837618813,18687.2043149528,-0.1579621187001606,-0.1760834091344552,LONG,,,45.2092170715332,
2019-05-20,43.7955322265625,47.724009132385255,42.75680030822754,1.0,1.0,-0.0312698369169691,-0.0312698369169691,-0.0312698369169691,0.0,0.0,12324.63640569476,18102.858483590146,-0.1842925059263168,-0.2018471465640059,LONG,,,43.7955322265625,
2019-05-21,44.6351432800293,47.48380203247071,42.83023918151856,1.0,1.0,0.0191711576679405,0.0191711576679405,0.0191711576679405,0.0,0.0,12560.913953428377,18449.911237819462,-0.1686544489465096,-0.1865456323676678,LONG,,,44.6351432800293,
2019-05-22,43.72137069702149,47.20171871185303,42.89696060180664,1.0,1.0,-0.0204720432345213,-0.0204720432345213,-0.0204720432345213,0.0,0.0,12303.766379908688,18072.203857285745,-0.1856737910105036,-0.2031987053511471,LONG,,,43.72137069702149,
2019-05-23,42.97506713867188,46.9047191619873,42.95602912902832,1.0,1.0,-0.0170695370811064,-0.0170695370811064,-0.0170695370811064,0.0,0.0,12093.746783449564,17763.71970340649,-0.1995739624309667,-0.2167997345964293,LONG,,,42.97506713867188,
2019-05-24,42.81002426147461,46.61114330291748,43.00986442565918,1.0,1.0,-0.003840433260167,-0.003840433260167,-0.003840433260167,0.0,0.0,12047.301556062366,17695.49932343324,-0.2026479452079506,-0.219807562945057,LONG,,,42.81002426147461,
2019-05-28,42.63300704956055,46.305023193359375,43.06150253295898,1.0,1.0,-0.0041349477130141,-0.0041349477130141,-0.0041349477130141,0.0,0.0,11997.486594045136,17622.32935897517,-0.2059449542633801,-0.223033617878368,LONG,,,42.63300704956055,
2019-05-29,42.4296875,46.03567924499512,43.1484294128418,1.0,1.0,-0.0047690642446166,-0.0047690642446166,-0.0047690642446166,0.0,0.0,11940.269809704208,17538.287338122424,-0.2097318537902599,-0.2267390204706134,LONG,,,42.4296875,
2019-05-30,42.64976501464844,45.65998344421386,43.22315502166748,1.0,1.0,0.0051868756904804,0.0051868756904804,0.0051868756904804,0.0,0.0,12002.20250491794,17629.256254369193,-0.2056328311537235,-0.2227282118934953,LONG,,,42.64976501464844,
2019-05-31,41.87714385986328,45.26197986602783,43.29093746185303,1.0,1.0,-0.0181154844468613,-0.0181154844468613,-0.0181154844468613,0.0,0.0,11784.77679211202,17309.893736883434,-0.2200231772460555,-0.2368088668819229,LONG,,,41.87714385986328,
2019-06-03,41.45374298095703,44.81182861328125,43.34779479980469,1.0,1.0,-0.0101105481386961,-0.0101105481386961,-0.0101105481386961,0.0,0.0,11665.62623905158,17134.88122298096,-0.2279091704595767,-0.2445251475723392,LONG,,,41.45374298095703,
2019-06-04,42.97027969360352,44.47646350860596,43.4137435913086,1.0,1.0,0.0365838306408941,0.0365838306408941,0.0365838306408941,0.0,0.0,12092.399533701016,17761.740815694327,-0.1996631303122823,-0.2168869835176714,LONG,,,42.97027969360352,
2019-06-05,43.66397476196289,44.24274196624756,43.48546676635742,1.0,1.0,0.0161436014218598,0.0161436014218598,0.0161436014218598,0.0,0.0,12287.61441200697,18048.47927998128,-0.1867428108848247,-0.2042447191113102,LONG,,,43.66397476196289,
2019-06-06,44.30503463745117,44.04059677124023,43.56718318939209,1.0,1.0,0.0146816655831967,0.0146816655831967,0.0146816655831967,0.0,0.0,12468.017057619323,18313.46101705522,-0.1748028408011052,-0.1925617061912397,LONG,,,44.30503463745117,
2019-06-07,45.48429489135742,43.92338676452637,43.66612567901611,1.0,1.0,0.0266168453214439,0.0266168453214439,0.0266168453214439,0.0,0.0,12799.8763391071,18800.90757624647,-0.1528386956550133,-0.1710702460183213,LONG,,,45.48429489135742,
2019-06-10,46.0655632019043,43.86837005615234,43.76359676361084,1.0,1.0,0.0127795387822384,0.0127795387822384,0.0127795387822384,0.0,0.0,12963.45285519058,19041.174503758397,-0.1420123649113246,-0.1604769060795611,LONG,,,46.0655632019043,
2019-06-11,46.598968505859375,43.97708683013916,43.86196491241455,1.0,1.0,0.0115792637032825,0.0115792637032825,0.0115792637032825,0.0,0.0,13113.5600943059,19261.65728455763,-0.1320774998304772,-0.1507558467900608,LONG,,,46.598968505859375,
2019-06-12,46.450679779052734,44.04322662353516,43.95666748046875,1.0,1.0,-0.0031822319583746,-0.0031822319583746,-0.0031822319583746,0.0,0.0,13071.829704285734,19200.362223175453,-0.134839430547909,-0.1534583386748682,LONG,,,46.450679779052734,
2019-06-13,46.44112014770508,44.08185863494873,44.04899654388428,1.0,1.0,-0.0002058017534539,-0.0002058017534539,-0.0002058017534539,0.0,0.0,13069.13949881174,19196.41075496297,-0.1350174821101216,-0.1536325584331408,LONG,,,46.44112014770508,
2019-06-14,46.10383224487305,44.11367244720459,44.14630458831787,0.0,1.0,-0.0072626995593407,-0.0072626995593407,-0.0072626995593407,0.0,0.0,12974.222265132756,19056.992991031977,-0.1412995902616379,-0.1597794708780487,CASH,,,,46.10383224487305
2019-06-17,46.37891387939453,44.172157287597656,44.244892349243166,0.0,0.0,0.0059665676610229,-0.001,0.0059665676610229,1.0,0.001,12961.248042867624,19170.69782912861,-0.1421582906713762,-0.1547662382408621,CASH,,46.37891387939453,,46.37891387939453
2019-06-18,47.46967315673828,44.35586433410644,44.357282371521,0.0,0.0,0.0235184308149216,0.0,0.0235184308149216,0.0,0.0,12961.248042867624,19621.56255969674,-0.1421582906713762,-0.1348876664924938,CASH,,,,47.46967315673828
2019-06-19,47.33094024658203,44.490654182434085,44.456279296875,1.0,0.0,-0.0029225587818599,-0.0,-0.0029225587818599,0.0,0.0,12961.248042867624,19564.217389724086,-0.1421582906713762,-0.1374160081400814,LONG,,,47.33094024658203,
2019-06-20,47.71128463745117,44.69014987945557,44.56254386901856,1.0,1.0,0.0080358511554523,0.0070358511554523,0.0080358511554523,1.0,0.001,13052.44145488614,19721.43252864082,-0.1361226440896011,-0.1304844115724193,LONG,47.71128463745117,,47.71128463745117,
2019-06-21,47.54862594604492,44.918827819824216,44.67102550506592,1.0,1.0,-0.0034092289202074,-0.0034092289202074,-0.0034092289202074,0.0,0.0,13007.942693998826,19654.19765051626,-0.1390677997548832,-0.1334487892630577,LONG,,,47.54862594604492,
2019-06-24,47.500789642333984,45.15336608886719,44.75394973754883,1.0,1.0,-0.0010060501804031,-0.0010060501804031,-0.0010060501804031,0.0,0.0,12994.856050904857,19634.42454142428,-0.1399339407502547,-0.1343205832649482,LONG,,,47.500789642333984,
2019-06-25,46.7807731628418,45.36075439453125,44.826850242614746,1.0,1.0,-0.0151579896863544,-0.0151579896863544,-0.0151579896863544,0.0,0.0,12797.88015690958,19336.806136727864,-0.1529708132059458,-0.1474425429355075,LONG,,,46.7807731628418,
2019-06-26,47.7926025390625,45.628900146484376,44.90967929840088,1.0,1.0,0.0216291717261398,0.0216291717261398,0.0216291717261398,0.0,0.0,13074.687704553937,19755.045237294227,-0.1346502734677246,-0.1290024312902584,LONG,,,47.7926025390625,
2019-06-27,47.77826690673828,45.885325241088864,44.98114219665527,1.0,1.0,-0.0002999550466519,-0.0002999550466519,-0.0002999550466519,0.0,0.0,13070.765885993556,19749.119611778464,-0.1349098394853168,-0.1292636914066145,LONG,,,47.77826690673828,
2019-06-28,47.34290313720703,46.158613204956055,45.04129959106445,1.0,1.0,-0.0091121716570646,-0.0091121716570646,-0.0091121716570646,0.0,0.0,12951.662823551078,19569.162243800038,-0.1427926895267642,-0.1371979901185563,LONG,,,47.34290313720703,
2019-07-01,48.211204528808594,46.49648628234864,45.10999767303467,1.0,1.0,0.0183406874961826,0.0183406874961826,0.0183406874961826,0.0,0.0,13189.205223953755,19928.07413307567,-0.1270709181259314,-0.1213736080842424,LONG,,,48.211204528808594,
2019-07-02,48.493465423583984,46.77264556884766,45.18934806823731,1.0,1.0,0.0058546741889995,0.0058546741889995,0.0058546741889995,0.0,0.0,13266.423723351854,20044.74651433905,-0.1219602027614562,-0.1162295368257194,LONG,,,48.493465423583984,
2019-07-03,48.89532852172852,47.03421325683594,45.27224056243897,1.0,1.0,0.0082869536056933,0.0082869536056933,0.0082869536056933,0.0,0.0,13376.361961260742,20210.856398741267,-0.114683927697788,-0.108905771999312,LONG,,,48.89532852172852,
2019-07-05,48.85226821899414,47.26157493591309,45.35703762054443,1.0,1.0,-0.0008806629188561,-0.0008806629188561,-0.0008806629188561,0.0,0.0,13364.58189529226,20193.05744695257,-0.1154635927341319,-0.1096905256431189,LONG,,,48.85226821899414,
2019-07-08,47.8452262878418,47.379621505737305,45.42828540802002,1.0,1.0,-0.0206140260803857,-0.0206140260803857,-0.0206140260803857,0.0,0.0,13089.084055549254,19776.79723409836,-0.1336974493025613,-0.1280433883671262,LONG,,,47.8452262878418,
2019-07-09,48.13705825805664,47.48319625854492,45.50414329528809,1.0,1.0,0.0060995002606769,0.0060995002606769,0.0060995002606769,0.0,0.0,13168.920927158098,19897.4258139831,-0.1284134366687572,-0.1227248887871725,LONG,,,48.13705825805664,
2019-07-10,48.61306381225586,47.58390102386475,45.58328384399414,1.0,1.0,0.0098885468166212,0.0098885468166212,0.0098885468166212,0.0,0.0,13299.142418270683,20094.18244067492,-0.1197947121325183,-0.1140499127788877,LONG,,,48.61306381225586,
2019-07-11,48.25905227661133,47.674319648742674,45.65978977203369,1.0,1.0,-0.0072822304928512,-0.0072822304928512,-0.0072822304928512,0.0,0.0,13202.294997823585,19947.85197257652,-0.1262045699197956,-0.1205016055191936,LONG,,,48.25905227661133,
2019-07-12,48.62981033325195,47.78375415802002,45.73878795623779,1.0,1.0,0.0076826634413686,0.0076826634413686,0.0076826634413686,0.0,0.0,13303.723786945528,20101.10460566007,-0.1194914937138834,-0.1137447153571734,LONG,,,48.62981033325195,
2019-07-15,49.086700439453125,47.93289756774902,45.81973400115967,1.0,1.0,0.009395268109626,0.009395268109626,0.009395268109626,0.0,0.0,13428.71583878029,20289.959872729887,-0.111218880224519,-0.1054181093443811,LONG,,,49.086700439453125,
2019-07-16,48.91685104370117,48.05979442596436,45.90129295349121,1.0,1.0,-0.0034601917470793,-0.0034601917470793,-0.0034601917470793,0.0,0.0,13382.249907061068,20219.752721029698,-0.1142942333201261,-0.1085135342195142,LONG,,,48.91685104370117,
2019-07-17,48.64178085327149,48.11839981079102,45.97554985046386,1.0,1.0,-0.0056232194951376,-0.0056232194951376,-0.0056232194951376,0.0,0.0,13306.998578494877,20106.052613341944,-0.1192747512542763,-0.1135265582935423,LONG,,,48.64178085327149,
2019-07-18,49.194332122802734,48.21156940460205,46.05233001708984,1.0,1.0,0.0113596019684811,0.0113596019684811,0.0113596019684811,0.0,0.0,13458.160785741724,20334.449368186848,-0.1092700629849333,-0.1034565728401274,LONG,,,49.194332122802734,
2019-07-19,48.45998001098633,48.249004173278806,46.12152835845947,1.0,1.0,-0.0149275755992226,-0.0149275755992226,-0.0149275755992226,0.0,0.0,13257.263073186072,20030.905337974677,-0.1225665014582164,-0.1168397926270425,LONG,,,48.45998001098633,
2019-07-22,49.56748580932617,48.34994716644288,46.200515060424806,1.0,1.0,0.0228540292028343,0.0228540292028343,0.0228540292028343,0.0,0.0,13560.244950610322,20488.69223352796,-0.1025136106589975,-0.0966560234569597,LONG,,,49.56748580932617,
2019-07-23,49.95497894287109,48.472656631469725,46.28747509002685,1.0,1.0,0.0078174861447584,0.0078174861447584,0.0078174861447584,0.0,0.0,13666.25197763125,20648.862301187783,-0.0954975232452149,-0.0895941444363835,LONG,,,49.95497894287109,
2019-07-24,49.914329528808594,48.62933444976807,46.36969184875488,1.0,1.0,-0.000813720972818,-0.000813720972818,-0.000813720972818,0.0,0.0,13655.131461777237,20632.05988886848,-0.0962335358805162,-0.0903349607748319,LONG,,,49.914329528808594,
2019-07-25,49.519649505615234,48.7156867980957,46.44586490631104,1.0,1.0,-0.0079071486468743,-0.0079071486468743,-0.0079071486468743,0.0,0.0,13547.15830751635,20468.91912443597,-0.103379751654369,-0.0975278174588503,LONG,,,49.519649505615234,
2019-07-26,49.691871643066406,48.81136703491211,46.52452266693116,1.0,1.0,0.0034778545318994,0.0034778545318994,0.0034778545318994,0.0,0.0,13594.273353430506,20540.10704757598,-0.1002614368602673,-0.0943891504888863,LONG,,,49.691871643066406,
2019-07-29,50.15592575073242,48.95201816558838,46.61022769927978,1.0,1.0,0.0093386321006236,0.0093386321006236,0.0093386321006236,0.0,0.0,13721.225270953506,20731.92355060072,-0.0918591094323615,-0.0859319839389686,LONG,,,50.15592575073242,
2019-07-30,49.94063949584961,49.03848991394043,46.69859321594238,1.0,1.0,-0.0042923393728739,-0.0042923393728739,-0.0042923393728739,0.0,0.0,13662.329115478917,20642.935098869068,-0.095757158333062,-0.089855474073792,LONG,,,49.94063949584961,
2019-07-31,50.95964050292969,49.16179866790772,46.796171798706055,1.0,1.0,0.0204042442661305,0.0204042442661305,0.0204042442661305,0.0,0.0,13941.098615995415,21064.13858899627,-0.0773067665157898,-0.0712846628493122,LONG,,,50.95964050292969,
2019-08-01,49.8569221496582,49.2098783493042,46.868449974060056,1.0,1.0,-0.0216390528345287,-0.0216390528345287,-0.0216390528345287,0.0,0.0,13639.426446472517,20608.330581155144,-0.0972729741452167,-0.0913811830981531,LONG,,,49.8569221496582,
2019-08-02,48.802040100097656,49.207366943359375,46.92538967132568,1.0,1.0,-0.0211581863476059,-0.0211581863476059,-0.0211581863476059,0.0,0.0,13350.840920043584,20172.295682406,-0.1163730407792723,-0.1106059093451036,LONG,,,48.802040100097656,
2019-08-05,46.247352600097656,49.12747325897217,46.95487606048584,1.0,1.0,-0.0523479652645686,-0.0523479652645686,-0.0523479652645686,0.0,0.0,12651.95156330836,19116.317048716803,-0.1626291141473955,-0.1571638803092186,LONG,,,46.247352600097656,
2019-08-06,47.12283706665039,49.076762199401855,46.98830425262451,1.0,1.0,0.0189304774723664,0.0189304774723664,0.0189304774723664,0.0,0.0,12891.459047359042,19478.198057962152,-0.1467772834567472,-0.1412085901325155,LONG,,,47.12283706665039,
2019-08-07,47.61080932617188,49.026649475097656,47.020917053222654,1.0,1.0,0.0103553242949123,0.0103553242949123,0.0103553242949123,0.0,0.0,13024.954286429029,19679.90111553288,-0.1379418855311557,-0.1323155265816528,LONG,,,47.61080932617188,
2019-08-08,48.66091537475586,49.046742630004886,47.05950355529785,1.0,1.0,0.0220560428072105,0.0220560428072105,0.0220560428072105,0.0,0.0,13312.233235732465,20113.961856978745,-0.1189282948561277,-0.1131778406927856,LONG,,,48.66091537475586,
2019-08-09,48.25992584228516,49.028248405456544,47.0976305770874,1.0,1.0,-0.0082404847788524,-0.0082404847788524,-0.0082404847788524,0.0,0.0,13202.533980380877,19948.21306045389,-0.1261887528314434,-0.1204856851981059,LONG,,,48.25992584228516,
2019-08-12,48.13746643066406,48.98078670501709,47.13064903259277,1.0,1.0,-0.00253749688761,-0.00253749688761,-0.00253749688761,0.0,0.0,13169.032591497094,19897.594531899605,-0.1284060461514924,-0.1227174500345243,LONG,,,48.13746643066406,
2019-08-13,50.17601776123047,49.04374504089356,47.167539825439455,1.0,1.0,0.0423485380873271,0.0423485380873271,0.0423485380873271,0.0,0.0,13726.721869771362,20740.22857177995,-0.0914953164002547,-0.0855658165539638,LONG,,,50.17601776123047,
2019-08-14,48.6825065612793,49.04578132629395,47.19912212371826,1.0,1.0,-0.0297654390800452,-0.0297654390800452,-0.0297654390800452,0.0,0.0,13318.139966187957,20122.886561720417,-0.1185373572138788,-0.1127843515340378,LONG,,,48.6825065612793,
2019-08-15,48.44001770019531,49.00806560516357,47.23378395080567,1.0,1.0,-0.0049810266194644,-0.0049810266194644,-0.0049810266194644,0.0,0.0,13251.801956494624,20022.653928096024,-0.1229279461016599,-0.1172035962962523,LONG,,,48.44001770019531,
2019-08-16,49.58292770385742,49.06421298980713,47.28452156066894,1.0,1.0,0.0235943349718781,0.0235943349718781,0.0235943349718781,0.0,0.0,13564.469410837146,20495.075131901514,-0.1022340142675093,-0.0963746022352965,LONG,,,49.58292770385742,
2019-08-19,50.50736999511719,49.11120719909668,47.34050022125244,1.0,1.0,0.0186443668026454,0.0186443668026454,0.0186443668026454,0.0,0.0,13817.37035401606,20877.19283030846,-0.0854957359265742,-0.0795270788671852,LONG,,,50.50736999511719,
2019-08-20,50.509761810302734,49.13894634246826,47.395907173156736,1.0,1.0,4.73557658176027e-05,4.73557658176027e-05,4.73557658176027e-05,0.0,0.0,13818.024686170758,20878.181485763063,-0.0854524288768054,-0.0794834891670905,LONG,,,50.509761810302734,
2019-08-21,51.057220458984375,49.196090888977054,47.453857803344725,1.0,1.0,0.0108386701710792,0.0108386701710792,0.0108386701710792,0.0,0.0,13967.793698159994,21104.47320865918,-0.0755399493976395,-0.0695063143191401,LONG,,,51.057220458984375,
2019-08-22,51.01399993896485,49.27080841064453,47.508302268981936,1.0,1.0,-0.0008465114166222,-0.0008465114166222,-0.0008465114166222,0.0,0.0,13955.969801329478,21086.60803114625,-0.0763225153846856,-0.0702939878471639,LONG,,,51.01399993896485,
2019-08-23,48.65611267089844,49.21902046203613,47.532543601989744,1.0,1.0,-0.0462203957911059,-0.0462203957911059,-0.0462203957911059,0.0,0.0,13310.919353463309,20111.97666205476,-0.1190152543069386,-0.1132653676982385,LONG,,,48.65611267089844,
2019-08-26,49.58053207397461,49.19025077819824,47.56285987854004,1.0,1.0,0.018999039428587,0.018999039428587,0.018999039428587,0.0,0.0,13563.814035090498,20494.08489964396,-0.1022773903875324,-0.0964182614564438,LONG,,,49.58053207397461,
2019-08-27,49.02107620239258,49.14427261352539,47.58677154541016,1.0,1.0,-0.0112837811168972,-0.0112837811168972,-0.0112837811168972,0.0,0.0,13410.762926408235,20262.83413144527,-0.1124070958180893,-0.1066140800153947,LONG,,,49.02107620239258,
2019-08-28,49.35002899169922,49.06379203796386,47.61085121154785,1.0,1.0,0.00671043589391,0.00671043589391,0.00671043589391,0.0,0.0,13500.754991314325,20398.806580913264,-0.1064509605346872,-0.1006190710708162,LONG,,,49.35002899169922,
2019-08-29,50.18561172485352,49.080226516723634,47.63589988708496,1.0,1.0,0.0169317576955192,0.0169317576955192,0.0169317576955192,0.0,0.0,13729.346503533832,20744.19423121905,-0.0913216047093965,-0.0853909711062163,LONG,,,50.18561172485352,
2019-08-30,50.12078857421875,49.14616394042969,47.66172996520996,1.0,1.0,-0.0012916680380457,-0.0012916680380457,-0.0012916680380457,0.0,0.0,13711.612745471964,20717.399618555573,-0.092495315549456,-0.0865723423561464,LONG,,,50.12078857421875,
2019-09-03,49.390846252441406,49.30333862304688,47.6775919342041,1.0,1.0,-0.0145636639514649,-0.0145636639514649,-0.0145636639514649,0.0,0.0,13511.921425214288,20415.678372562725,-0.105711908808174,-0.0998751958060452,LONG,,,49.390846252441406,
2019-09-04,50.22883605957031,49.45863857269287,47.70581317901611,1.0,1.0,0.0169665002872365,0.0169665002872365,0.0169665002872365,0.0,0.0,13741.171443956302,20762.06098553494,-0.0905389696520957,-0.0846032280571397,LONG,,,50.22883605957031,
2019-09-05,51.21087646484375,49.63864192962647,47.74404541015625,1.0,1.0,0.0195513271322624,0.0195513271322624,0.0195513271322624,0.0,0.0,14009.829582037592,21167.986831803115,-0.0727577995337194,-0.0667060063130677,LONG,,,51.21087646484375,
2019-09-06,51.2060775756836,49.76590003967285,47.78137176513672,1.0,1.0,-9.37083973450159e-05,-9.37083973450159e-05,-9.37083973450159e-05,0.0,0.0,14008.516743360384,21166.003213682085,-0.0728446899142758,-0.0667934637974679,LONG,,,51.2060775756836,
2019-09-09,51.42458724975586,49.924133110046384,47.82083553314209,1.0,1.0,0.0042672605365896,0.0042672605365896,0.0042672605365896,0.0,0.0,14068.29473403548,21256.32406391316,-0.0688882766482574,-0.0628112283730433,LONG,,,51.42458724975586,
2019-09-10,52.032073974609375,50.11886348724365,47.85712875366211,1.0,1.0,0.0118131570391242,0.0118131570391242,0.0118131570391242,0.0,0.0,14234.485709001325,21507.42835815468,-0.0578889076393338,-0.0517400702385103,LONG,,,52.032073974609375,
2019-09-11,53.686431884765625,50.29438419342041,47.90822620391846,1.0,1.0,0.0317949638325687,0.0317949638325687,0.0317949638325687,0.0,0.0,14687.07066729424,22191.25626493377,-0.0279345195314645,-0.0215901800678696,LONG,,,53.686431884765625,
2019-09-12,53.56637191772461,50.538577461242674,47.95652641296387,1.0,1.0,-0.0022363186158229,-0.0022363186158229,-0.0022363186158229,0.0,0.0,14654.225697749062,22141.62954544,-0.0301083676612352,-0.0237782161620877,LONG,,,53.56637191772461,
2019-09-13,52.524295806884766,50.74279136657715,47.98737651824951,1.0,1.0,-0.0194539236751076,-0.0194539236751076,-0.0194539236751076,0.0,0.0,14369.14350950725,21710.887974220503,-0.0489765654498791,-0.042769560234848,LONG,,,52.524295806884766,
2019-09-16,52.800418853759766,50.90366592407226,48.02175033569336,1.0,1.0,0.0052570537621334,0.0052570537621334,0.0052570537621334,0.0,0.0,14444.68286945254,21825.02327952464,-0.0439769841254004,-0.037737348350252,LONG,,,52.800418853759766,
2019-09-17,52.99251174926758,51.02792301177978,48.06252487182617,1.0,1.0,0.0036380941605755,0.0036380941605755,0.0036380941605755,0.0,0.0,14497.233985851264,21904.4247692723,-0.040498882373971,-0.034236546216345,LONG,,,52.99251174926758,
2019-09-18,53.48954391479492,51.17691211700439,48.11060489654541,1.0,1.0,0.009379290566166,0.009379290566166,0.009379290566166,0.0,0.0,14633.20775581026,22109.872733868036,-0.0314994425931953,-0.025178370165124,LONG,,,53.48954391479492,
2019-09-19,53.0549430847168,51.276798248291016,48.15360023498536,1.0,1.0,-0.008124967952062,-0.008124967952062,-0.008124967952062,0.0,0.0,14514.313411758434,21930.230726481183,-0.03936847858368,-0.0330987646665094,LONG,,,53.0549430847168,
2019-09-20,52.279388427734375,51.34006767272949,48.198228454589845,1.0,1.0,-0.0146179528596239,-0.0146179528596239,-0.0146179528596239,0.0,0.0,14302.143862515542,21609.6556475208,-0.0534109448792126,-0.0472328813445265,LONG,,,52.279388427734375,
2019-09-23,52.51709365844727,51.53311672210693,48.221762580871584,1.0,1.0,0.0045468250081286,0.0045468250081286,0.0045468250081286,0.0,0.0,14367.17320789948,21707.910970236,-0.0491069700909686,-0.0429008159825012,LONG,,,52.51709365844727,
2019-09-24,52.267364501953125,51.66745834350586,48.24606407165528,1.0,1.0,-0.0047551975765889,-0.0047551975765889,-0.0047551975765889,0.0,0.0,14298.854460678844,21604.685564597523,-0.0536286543223872,-0.0474520117028964,LONG,,,52.267364501953125,
2019-09-25,53.07174301147461,51.86999168395996,48.272213821411135,1.0,1.0,0.0153896894780571,0.0153896894780571,0.0153896894780571,0.0,0.0,14518.909390720624,21937.174966707746,-0.0390642931814777,-0.032792593950056,LONG,,,53.07174301147461,
2019-09-26,52.79802322387695,52.04239139556885,48.30341823577881,1.0,1.0,-0.0051575428291186,-0.0051575428291186,-0.0051575428291186,0.0,0.0,14444.027493705891,21824.03304726708,-0.0440203602454236,-0.0377810075713994,LONG,,,52.79802322387695,
2019-09-27,52.54109954833984,52.16016578674317,48.3454451751709,1.0,1.0,-0.0048661608872682,-0.0048661608872682,-0.0048661608872682,0.0,0.0,14373.740532061393,21717.833791250017,-0.048672310977422,-0.0424633199973421,LONG,,,52.54109954833984,
2019-09-30,53.77767181396485,52.34300994873047,48.39974250793457,1.0,1.0,0.0235353328395289,0.0235353328395289,0.0235353328395289,0.0,0.0,14712.031299632485,22228.970238080656,-0.0262824971768158,-0.0199273755274219,LONG,,,53.77767181396485,
2019-10-01,53.92654037475586,52.56979465484619,48.46072296142578,1.0,1.0,0.0027682224940119,0.0027682224940119,0.0027682224940119,0.0,0.0,14752.757475608736,22290.504973512438,-0.0235870304826875,-0.0172143164425916,LONG,,,53.92654037475586,
2019-10-02,52.57471466064453,52.687088584899904,48.51481113433838,1.0,1.0,-0.0250679109899686,-0.0250679109899686,-0.0250679109899686,0.0,0.0,14382.93666435358,21731.72857891497,-0.0480636638919985,-0.0418507004802242,LONG,,,52.57471466064453,
2019-10-03,53.02132415771485,52.77761096954346,48.600778045654295,1.0,1.0,0.0084947583634653,0.0084947583634653,0.0084947583634653,0.0,0.0,14505.116235874291,21916.334362013265,-0.0399771947393585,-0.0337114537046802,LONG,,,53.02132415771485,
2019-10-04,54.50759506225586,52.94268684387207,48.69457515716553,1.0,1.0,0.028031568961198,0.028031568961198,0.028031568961198,0.0,0.0,14911.717401930397,22530.68360005872,-0.013066249269372,-0.006624869682787,LONG,,,54.50759506225586,
2019-10-07,54.519622802734375,53.09743862152099,48.78308658599853,1.0,1.0,0.0002206617346587,0.0002206617346587,0.0002206617346587,0.0,0.0,14915.007847359046,22535.65525978495,-0.0128484707559426,-0.0064056698033645,LONG,,,54.519622802734375,
2019-10-08,53.88091659545898,53.18988075256348,48.86722019195557,1.0,1.0,-0.0117151618892593,-0.0117151618892593,-0.0117151618892593,0.0,0.0,14740.27611584766,22271.646410136036,-0.0244131107302667,-0.0180457882338682,LONG,,,53.88091659545898,
2019-10-09,54.51241302490234,53.23117980957032,48.96025215148926,1.0,1.0,0.0117202243270038,0.0117202243270038,0.0117202243270038,0.0,0.0,14913.03545856737,22532.67510219453,-0.0129790135375416,-0.006537064593123,LONG,,,54.51241302490234,
2019-10-10,55.24715805053711,53.31521911621094,49.074768409729,1.0,1.0,0.0134784902165148,0.0134784902165148,0.0134784902165148,0.0,0.0,15114.040661094208,22836.38154311137,0.0,0.0,LONG,,,55.24715805053711,
2019-10-11,56.71663665771485,53.52483615875244,49.19558334350586,1.0,1.0,0.0265982660290604,0.0265982660290604,0.0265982660290604,0.0,0.0,15516.047935372027,23443.78969453617,0.0,0.0,LONG,,,56.71663665771485,
2019-10-14,56.63499450683594,53.71656494140625,49.324719581604,1.0,1.0,-0.0014394744768032,-0.0014394744768032,-0.0014394744768032,0.0,0.0,15493.712980388204,23410.042957631344,-0.0014394744768032,-0.0014394744768032,LONG,,,56.63499450683594,
2019-10-15,56.5029296875,53.89208583831787,49.45999820709228,1.0,1.0,-0.0023318589590398,-0.0023318589590398,-0.0023318589590398,0.0,0.0,15457.583826966093,23355.454039229084,-0.0037679767843881,-0.003767976784388,LONG,,,56.5029296875,
2019-10-16,56.27481842041016,54.03134956359863,49.59464614868164,1.0,1.0,-0.0040371582208472,-0.0040371582208472,-0.0040371582208472,0.0,0.0,15395.17911534462,23261.16437595299,-0.0077899230867842,-0.0077899230867841,LONG,,,56.27481842041016,
2019-10-17,56.49332809448242,54.20326881408691,49.73324935913086,1.0,1.0,0.003882903227512,0.003882903227512,0.003882903227512,0.0,0.0,15454.95710601972,23351.485226184064,-0.0039372673767679,-0.003937267376768,LONG,,,56.49332809448242,
2019-10-18,56.76465606689453,54.42753219604492,49.8765990447998,1.0,1.0,0.0048028321496358,0.0048028321496358,0.0048028321496358,0.0,0.0,15529.184670879757,23463.638490170128,0.0,0.0,LONG,,,56.76465606689453,
2019-10-21,57.74910354614258,54.68913269042969,50.02759243011474,1.0,1.0,0.0173426132995138,0.0173426132995138,0.0173426132995138,0.0,0.0,15798.50131548356,23870.559299104734,0.0,0.0,LONG,,,57.74910354614258,
