source,variant,cagr,sharpe,max_drawdown,turnover,trades,cost_drag
v3_allocation,long_cash_hysteresis,0.08694265810044488,0.5757118080735228,-0.2482898319241047,5.421364985163205,29,0.046042160181472225
v3_allocation,long_cash_hysteresis,0.0780689984101346,0.5293176976054617,-0.2791800738709409,5.795252225519287,31,0.04714396163214318
v3_allocation,long_cash_hysteresis,0.0780689984101346,0.5293176976054617,-0.2791800738709409,5.795252225519287,31,0.04714396163214318
v3_allocation,hybrid_spy_regime,0.06276934871332429,0.39632909467371064,-0.3336051995314502,2.8041543026706233,13,0.020780090727372302
v3_allocation,long_spy_regime,0.05235061757727277,0.35004555882133503,-0.3336051995314513,2.8041543026706233,10,0.019733941451155035
v3_allocation,long_cash_hysteresis,0.027525099177292622,0.23521909944019287,-0.33360519953145074,1.3086053412462908,7,0.008078121786917247
v3_allocation,long_qqq_regime,0.14169512274400886,0.7514202891602494,-0.30430837027170776,9.53412462908012,33,0.1063087011057342
v3_allocation,long_qqq_regime,0.1355983784294661,0.7268907719498701,-0.3043083702717079,10.281899109792285,35,0.11163220449392885
v3_allocation,long_qqq_regime,0.1355983784294661,0.7268907719498701,-0.3043083702717079,10.281899109792285,35,0.11163220449392885
v3_allocation,hybrid_qqq_regime,0.16161978092977192,0.8401195099264908,-0.24285656315695647,14.768545994065281,59,0.1836358664740514
v3_allocation,long_qqq_regime,0.1580370964351323,0.8243131648547549,-0.23856741790592773,14.3946587537092,47,0.1760481789524273
v3_allocation,long_spy_regime,0.12389632932895434,0.6998024999906456,-0.2895234672668965,9.908011869436201,34,0.10175247278373001
v3_allocation,hybrid_qqq_regime,0.14097152282323178,0.7505566268571188,-0.2875074058055489,11.777448071216616,53,0.13155289530924508
