name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,missed_return_while_in_cash,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,neighbor_sharpe,stable_neighbor_count,hot_pixel_risk,selection_score
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.010_hold_0_cool_10_10bps,3.6913234898717704,0.14569191457733344,0.1850229348558012,0.8290250558719786,0.9103846918132606,0.49750575231343974,-0.29284468350336634,47,0.6086956521739131,0.5942637285764253,4.142707240293809,0.07772775001828842,0.16904756789218206,-0.06432530000776832,4.088016431420946,0.2256725961403454,-0.1023865247789657,0.09231444673252553,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,-0.01,0,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.5193100132411447,0.5077851832575468,1.199211731994215,70.79166666666667,62.5,4.135569742230787,0.0,0.6447862469106075,1188,0.18423880896137113,0.8091062019634796
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.010_hold_10_cool_0_10bps,3.6913234898717704,0.14569191457733344,0.1850229348558012,0.8290250558719786,0.9103846918132606,0.49750575231343974,-0.29284468350336634,47,0.6086956521739131,0.5942637285764253,4.142707240293809,0.07772775001828842,0.16904756789218206,-0.06432530000776832,4.088016431420946,0.2256725961403454,-0.1023865247789657,0.09231444673252553,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,-0.01,10,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.5193100132411447,0.5077851832575468,1.199211731994215,70.79166666666667,62.5,4.135569742230787,0.0,0.6447862469106075,1188,0.18423880896137113,0.8091062019634796
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_-0.010_hold_10_cool_10_10bps,3.6913234898717704,0.14569191457733344,0.1850229348558012,0.8290250558719786,0.9103846918132606,0.49750575231343974,-0.29284468350336634,47,0.6086956521739131,0.5942637285764253,4.142707240293809,0.07772775001828842,0.16904756789218206,-0.06432530000776832,4.088016431420946,0.2256725961403454,-0.1023865247789657,0.09231444673252553,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,-0.01,10,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.5193100132411447,0.5077851832575468,1.199211731994215,70.79166666666667,62.5,4.135569742230787,0.0,0.6447862469106075,1188,0.18423880896137113,0.8091062019634796
AAPL_long_cash_hysteresis_trend_5_200_entry_0.000_exit_-0.005_hold_20_cool_10_10bps,3.680435931196155,0.14545770723089646,0.22426131653416695,0.7191008516400322,0.8165878780141106,0.4847146293099375,-0.3000893689509163,25,0.4166666666666667,0.7117873382301504,2.2035676810073452,0.1595304668880661,0.4577400502252965,-0.05347637835281273,6.114048647334352,0.11852056760419227,-0.10262073212540268,0.08506976128497556,AAPL,full_hysteresis,long_cash_hysteresis,5,200,0.0,,False,0.0,-0.005,20,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6567928523578384,0.6648193487109968,1.131835593572125,156.53846153846155,132.0,2.1997711394844615,0.0,0.6777173993356791,1188,0.04138345230435314,0.8086048691970343
AAPL_long_cash_hysteresis_trend_5_50_entry_0.005_exit_-0.005_hold_10_cool_5_10bps,4.712806384948597,0.16572424188861,0.1894249378398549,0.9056701208132438,1.0720260322101476,0.6595592595835235,-0.25126512816036584,75,0.4594594594594595,0.6362364463098986,6.610703043022036,0.054612143711578104,0.16857555794821763,-0.04225675838956548,3.3909185114248515,0.4446989884795327,-0.08235419746768913,0.13389400207552604,AAPL,full_hysteresis,long_cash_hysteresis,5,50,0.0,,False,0.005,-0.005,10,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.5555363234581469,0.5379897657029655,0.9650930637474423,47.86842105263158,35.0,6.599313418453384,0.0,0.6418914264955609,1188,0.26377869431768297,0.8079685684393147
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_0.000_hold_10_cool_5_10bps,3.5028629658123034,0.14156600142195908,0.1755016937177208,0.8435754117481216,0.9003827845931808,0.5942008342242936,-0.23824604959831142,57,0.5,0.5456453305351522,5.024134312696747,0.06108443174862114,0.16714757249314754,-0.04497870899590527,3.716148734023562,0.26402743635768733,-0.10651243793434007,0.14691308063758046,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,0.0,10,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.47442839572747303,0.4583715877374919,1.2497923010871506,53.793103448275865,37.0,5.015478198024572,0.0,0.6447862469106075,1188,0.19878916483751408,0.8079352897716224
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_0.000_hold_0_cool_5_10bps,3.5028629658123034,0.14156600142195908,0.1755016937177208,0.8435754117481216,0.9003827845931808,0.5942008342242936,-0.23824604959831142,57,0.5,0.5456453305351522,5.024134312696747,0.06108443174862114,0.16714757249314754,-0.04497870899590527,3.716148734023562,0.26402743635768733,-0.10651243793434007,0.14691308063758046,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,0.0,0,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.47442839572747303,0.4583715877374919,1.2497923010871506,53.793103448275865,37.0,5.015478198024572,0.0,0.6447862469106075,1188,0.19878916483751408,0.8079352897716224
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_0.000_hold_10_cool_0_10bps,3.5028629658123034,0.14156600142195908,0.1755016937177208,0.8435754117481216,0.9003827845931808,0.5942008342242936,-0.23824604959831142,57,0.5,0.5456453305351522,5.024134312696747,0.06108443174862114,0.16714757249314754,-0.04497870899590527,3.716148734023562,0.26402743635768733,-0.10651243793434007,0.14691308063758046,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,0.0,10,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.47442839572747303,0.4583715877374919,1.2497923010871506,53.793103448275865,37.0,5.015478198024572,0.0,0.6447862469106075,1188,0.19878916483751408,0.8079352897716224
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_0.000_hold_0_cool_0_10bps,3.5028629658123034,0.14156600142195908,0.1755016937177208,0.8435754117481216,0.9003827845931808,0.5942008342242936,-0.23824604959831142,57,0.5,0.5456453305351522,5.024134312696747,0.06108443174862114,0.16714757249314754,-0.04497870899590527,3.716148734023562,0.26402743635768733,-0.10651243793434007,0.14691308063758046,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,0.0,0,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.47442839572747303,0.4583715877374919,1.2497923010871506,53.793103448275865,37.0,5.015478198024572,0.0,0.6447862469106075,1188,0.19878916483751408,0.8079352897716224
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_10_cool_0_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,10,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_20_cool_0_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,20,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_20_cool_10_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,20,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_0_cool_5_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,0,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_0_cool_0_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,0,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_0_cool_10_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,0,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_10_cool_5_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,10,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_20_cool_5_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,20,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.005_hold_10_cool_10_10bps,3.928930859018382,0.15068353308895444,0.23258720275256098,0.7212034035983483,0.7853646621352945,0.3596105857842929,-0.4190186247168478,9,0.75,0.6824064358167191,0.7932843651626443,0.6428524889652973,0.9131005351350888,-0.16789164954407743,16.315889520676276,0.04449265975758987,-0.0973949062673447,-0.03385949448095593,AAPL,full_hysteresis,long_cash_hysteresis,50,200,0.0,,False,0.02,-0.005,10,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.663588877749789,0.6683785431055971,1.0743618059872204,390.2,245.0,0.7919176102144061,0.0,0.6551625736075792,540,0.0660408299907691,0.8067156073426268
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_20_cool_0_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,20,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_20_cool_10_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,20,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_10_cool_10_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,10,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_0_cool_5_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,0,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_10_cool_5_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,10,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_20_cool_5_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,20,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_10_cool_0_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,10,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_0_cool_0_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,0,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_30_150_entry_0.010_exit_-0.005_hold_0_cool_10_10bps,3.603573019067432,0.1437899938695093,0.22707582319714212,0.7064784762004707,0.783057861861709,0.412840373990041,-0.3482944085138775,17,0.75,0.6789087093389297,1.4984260230849946,0.25193582379377155,0.3781179109889891,-0.12661043779188103,8.95940139494335,0.07900184918509812,-0.10428844548678984,0.03686472172201438,AAPL,full_hysteresis,long_cash_hysteresis,30,150,0.0,,False,0.01,-0.005,0,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.646553586671953,0.6533004767537139,1.1493919389774636,215.66666666666666,155.0,1.4958443748494339,0.0,0.6971204803228803,1944,0.009357995877590342,0.8064242910381898
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_0.000_hold_10_cool_10_10bps,3.4860312544800935,0.14118988744632888,0.17550455206517546,0.8416826244376233,0.8984054430583199,0.5926221554748901,-0.23824604959831142,57,0.5,0.5452955578873732,5.024134312696747,0.0609539427246496,0.16714757249314754,-0.045239687043848335,3.694711069312673,0.26309054456370085,-0.10688855190997026,0.14691308063758046,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,0.0,10,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.47428719614493636,0.45843245576951785,1.2535337513758695,53.758620689655174,37.0,5.015478198024572,0.0,0.6447862469106075,1188,0.19689637752701583,0.8061395853131186
AAPL_long_cash_hysteresis_trend_10_50_entry_0.020_exit_0.000_hold_0_cool_10_10bps,3.4860312544800935,0.14118988744632888,0.17550455206517546,0.8416826244376233,0.8984054430583199,0.5926221554748901,-0.23824604959831142,57,0.5,0.5452955578873732,5.024134312696747,0.0609539427246496,0.16714757249314754,-0.045239687043848335,3.694711069312673,0.26309054456370085,-0.10688855190997026,0.14691308063758046,AAPL,full_hysteresis,long_cash_hysteresis,10,50,0.0,,False,0.02,0.0,0,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.47428719614493636,0.45843245576951785,1.2535337513758695,53.758620689655174,37.0,5.015478198024572,0.0,0.6447862469106075,1188,0.19689637752701583,0.8061395853131186
AAPL_long_cash_hysteresis_trend_5_50_entry_0.020_exit_0.000_hold_0_cool_10_10bps,3.8975587396079945,0.15003721200364262,0.1763964212092056,0.8821196935848219,0.9667123604405018,0.613096403567586,-0.24472042427680452,67,0.42424242424242425,0.5582371458551941,5.905561385099685,0.05555710649636699,0.18060190493866066,-0.03658116604005992,3.6378033358425292,0.340189319315539,-0.09804122735265652,0.14043870595908736,AAPL,full_hysteresis,long_cash_hysteresis,5,50,0.0,,False,0.02,0.0,0,10,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.48477295142076,0.465441033521236,1.15409214820313,46.94117647058823,35.0,5.895386653818357,0.0,0.6418914264955609,1188,0.24022826708926104,0.8060967363917055
AAPL_long_cash_hysteresis_trend_10_150_entry_0.000_exit_-0.005_hold_0_cool_0_10bps,3.969859728003768,0.15152112308560506,0.22089157054678937,0.7506355277324349,0.8355070874913406,0.45031111337672575,-0.3364809763396712,31,0.5333333333333333,0.689401888772298,2.732423924449108,0.12635164177807143,0.27889254333021685,-0.0479808171386662,6.642953460200156,0.1561928726287638,-0.09655731627069408,0.048678153896220655,AAPL,full_hysteresis,long_cash_hysteresis,10,150,0.0,,False,0.0,-0.005,0,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6383180208290473,0.6398492644431972,1.0742992037603458,123.1875,104.5,2.727716212960732,0.0,0.705268163224321,1620,0.04536736450811396,0.8058569296611574
AAPL_long_cash_hysteresis_trend_10_150_entry_0.000_exit_-0.010_hold_20_cool_0_10bps,3.8491738266723727,0.14903295661335392,0.22337352914820674,0.735069420663627,0.8296879815853628,0.4429164413232916,-0.33648097633967133,27,0.6153846153846154,0.7058412032179083,2.379853095487933,0.1431676009751483,0.27076691158266486,-0.060991295996878137,7.103096457475484,0.13255680222493726,-0.09904548274294522,0.048678153896220544,AAPL,full_hysteresis,long_cash_hysteresis,10,150,0.0,,False,0.0,-0.01,20,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6538851391680709,0.6593607305197405,1.096610531118075,144.14285714285714,143.0,2.3757528306432185,0.0,0.705268163224321,1620,0.02980125743930606,0.8057970160457473
AAPL_long_cash_hysteresis_trend_20_150_entry_0.000_exit_-0.010_hold_20_cool_5_10bps,3.6274014053647257,0.14430970315511193,0.2273615326529351,0.707866666412422,0.8002210391387347,0.4371914209769465,-0.3300835657585365,21,0.7,0.701643931444561,1.85099685204617,0.18606086661813595,0.3189406211739942,-0.12399189401220001,6.0019631820939505,0.09823456667901631,-0.1037687362011872,0.0550755644773554,AAPL,full_hysteresis,long_cash_hysteresis,20,150,0.0,,False,0.0,-0.01,20,5,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6570258975541736,0.6653190882003954,1.1395211341046676,182.36363636363637,170.0,1.8478077571669476,0.0,0.7052539062711051,1620,0.00261276014131695,0.8050210876890356
AAPL_long_cash_hysteresis_trend_20_150_entry_0.000_exit_-0.010_hold_20_cool_0_10bps,3.6274014053647257,0.14430970315511193,0.2273615326529351,0.707866666412422,0.8002210391387347,0.4371914209769465,-0.3300835657585365,21,0.7,0.701643931444561,1.85099685204617,0.18606086661813595,0.3189406211739942,-0.12399189401220001,6.0019631820939505,0.09823456667901631,-0.1037687362011872,0.0550755644773554,AAPL,full_hysteresis,long_cash_hysteresis,20,150,0.0,,False,0.0,-0.01,20,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6570258975541736,0.6653190882003954,1.1395211341046676,182.36363636363637,170.0,1.8478077571669476,0.0,0.7052539062711051,1620,0.00261276014131695,0.8050210876890356
AAPL_long_cash_hysteresis_trend_10_150_entry_0.005_exit_-0.005_hold_20_cool_0_10bps,3.8732705045668947,0.1495342330427083,0.22132558342745076,0.7417805628537693,0.8266745850557556,0.4444062028985448,-0.336480976339671,29,0.6428571428571429,0.6911507520111927,2.5561385099685205,0.1349477108855491,0.24381514174520222,-0.06101366466182649,7.192933871024199,0.14343014295973067,-0.09854420631359084,0.04867815389622088,AAPL,full_hysteresis,long_cash_hysteresis,10,150,0.0,,False,0.005,-0.005,20,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6401198080805527,0.6431069883039143,1.09483783085093,131.73333333333332,136.0,2.551734521801975,0.0,0.705268163224321,1620,0.0365123996294483,0.8042802325384851
AAPL_long_cash_hysteresis_trend_10_150_entry_0.010_exit_-0.005_hold_0_cool_0_10bps,3.748043978991473,0.14690409505142,0.2200119832073875,0.7344530720064314,0.809459061345074,0.45562418343867384,-0.3224238317262038,29,0.5714285714285714,0.6778593913955928,2.5561385099685205,0.1343230999030261,0.2774765309905264,-0.05654814154697424,6.542544067165098,0.13963764034321358,-0.10117434430487915,0.06273529850968806,AAPL,full_hysteresis,long_cash_hysteresis,10,150,0.0,,False,0.01,-0.005,0,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6288956481043586,0.6316286794360196,1.1241827305578194,129.2,135.0,2.551734521801975,0.0,0.705268163224321,1620,0.02918490878211044,0.803183048718427
AAPL_long_cash_hysteresis_trend_10_150_entry_0.010_exit_-0.005_hold_10_cool_0_10bps,3.748043978991473,0.14690409505142,0.2200119832073875,0.7344530720064314,0.809459061345074,0.45562418343867384,-0.3224238317262038,29,0.5714285714285714,0.6778593913955928,2.5561385099685205,0.1343230999030261,0.2774765309905264,-0.05654814154697424,6.542544067165098,0.13963764034321358,-0.10117434430487915,0.06273529850968806,AAPL,full_hysteresis,long_cash_hysteresis,10,150,0.0,,False,0.01,-0.005,10,0,10.0,11.409992485744256,0.24807843935629914,0.917037911215516,-0.3851591302358919,0.6288956481043586,0.6316286794360196,1.1241827305578194,129.2,135.0,2.551734521801975,0.0,0.705268163224321,1620,0.02918490878211044,0.803183048718427
